AW_365336#REF#ScYP8k369HRSCAF175ch26_RagTag	5800000	5900000	106.529
AW_365336#REF#ScYP8k369HRSCAF175ch26_RagTag	5900000	6000000	89.7213
AW_365336#REF#ScYP8k369HRSCAF175ch26_RagTag	6000000	6100000	89.4594
AW_365336#REF#ScYP8k369HRSCAF175ch26_RagTag	6100000	6200000	105.509
AW_365336#REF#ScYP8k369HRSCAF175ch26_RagTag	6200000	6300000	158.661
AW_365336#REF#ScYP8k369HRSCAF175ch26_RagTag	6300000	6400000	90.287
AW_365336#REF#ScYP8k369HRSCAF175ch26_RagTag	6400000	6500000	78.9531
AW_365336#REF#ScYP8k369HRSCAF175ch26_RagTag	6500000	6600000	88.0528
AW_365336#REF#ScYP8k369HRSCAF175ch26_RagTag	6600000	6700000	89.0065
AW_365336#REF#ScYP8k369HRSCAF175ch26_RagTag	6700000	6800000	89.5706
AW_365336#REF#ScYP8k369HRSCAF175ch26_RagTag	6800000	6900000	89.4577
AW_365336#REF#ScYP8k369HRSCAF175ch26_RagTag	6900000	6991000	331.809
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	0	100000	13836.5
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	100000	200000	116.178
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	200000	300000	331.272
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	300000	400000	86.7417
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	400000	500000	171.025
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	500000	600000	251.406
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	600000	700000	217.351
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	700000	800000	251.687
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	800000	900000	738.604
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	900000	1000000	87.6942
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	1000000	1100000	89.7701
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	1100000	1200000	232.664
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	1200000	1300000	261.628
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	1300000	1400000	133.123
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	1400000	1500000	1355.9
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	1500000	1600000	1366.82
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	1600000	1700000	90.72
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	1700000	1800000	382.207
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	1800000	1900000	91.8648
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	1900000	2000000	202.924
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	2000000	2100000	90.5141
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	2100000	2200000	137.235
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	2200000	2300000	117.632
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	2300000	2400000	59.4527
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	2400000	2500000	82.9171
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	2500000	2600000	109.859
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	2600000	2700000	91.2968
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	2700000	2800000	142332
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	2800000	2900000	196.793
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	2900000	3000000	213.448
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	3000000	3100000	567.582
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	3100000	3200000	602.004
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	3200000	3300000	45.1063
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	3300000	3400000	11.2937
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	3400000	3500000	40.4775
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	3500000	3600000	3.86939
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	3600000	3700000	10.2838
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	3700000	3800000	105.121
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	3800000	3900000	44.7942
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	3900000	4000000	44.3815
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	4000000	4100000	107.064
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	4100000	4200000	81.027
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	4200000	4300000	76.3743
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	4300000	4400000	848.217
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	4400000	4500000	533.645
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	4500000	4600000	1192.58
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	4600000	4700000	1279.25
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	4700000	4800000	25653.4
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	4800000	4900000	2.9292
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	4900000	5000000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	5000000	5100000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	5100000	5200000	864.326
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	5200000	5300000	2366.52
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	5300000	5400000	249.038
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	5400000	5500000	2135.5
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	5500000	5600000	7350.81
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	5600000	5700000	1755.35
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	5700000	5800000	56.6881
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	5800000	5900000	69.5964
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	5900000	6000000	86.6206
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	6000000	6100000	41.1993
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	6100000	6200000	1203.78
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	6200000	6300000	6937.4
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	6300000	6400000	5941.06
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	6400000	6500000	5061.74
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	6500000	6600000	5156.31
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	6600000	6700000	5390.48
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	6700000	6800000	5817.68
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	6800000	6900000	6314.1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	6900000	7000000	5757.8
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	7000000	7100000	6020.76
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	7100000	7200000	4979.12
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	7200000	7300000	5347.31
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	7300000	7400000	5467.61
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	7400000	7500000	4298.68
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	7500000	7600000	6526.59
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	7600000	7700000	5747.78
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	7700000	7800000	6632.8
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	7800000	7900000	4898.22
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	7900000	8000000	5367.68
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	8000000	8100000	4252.71
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	8100000	8200000	2774.68
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	8200000	8300000	4598.85
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	8300000	8400000	5422.78
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	8400000	8500000	6384.92
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	8500000	8600000	5477.03
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	8600000	8700000	3431.83
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	8700000	8800000	6903.51
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	8800000	8900000	2106.99
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	8900000	9000000	2482.47
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	9000000	9100000	6158.73
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	9100000	9200000	5932.46
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	9200000	9300000	5200.44
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	9300000	9400000	5724.48
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	9400000	9500000	5818.86
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	9500000	9600000	6375.65
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	9600000	9700000	5826.9
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	9700000	9800000	5388.6
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	9800000	9900000	2
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	9900000	10000000	2254.81
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	10000000	10100000	5833.75
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	10100000	10200000	3783
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	10200000	10300000	5143.3
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	10300000	10400000	4321.77
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	10400000	10500000	362.386
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	10500000	10600000	5835.57
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	10600000	10700000	4738.34
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	10700000	10800000	4343.53
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	10800000	10900000	6783.7
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	10900000	11000000	5477.48
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	11000000	11100000	6449.03
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	11100000	11200000	5601.98
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	11200000	11300000	5621.95
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	11300000	11400000	5865.58
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	11400000	11500000	4997.31
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	11500000	11600000	6289.15
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	11600000	11700000	7346.51
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	11700000	11800000	6361.74
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	11800000	11900000	6256.42
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	11900000	12000000	4872.05
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	12000000	12100000	5082.47
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	12100000	12200000	4586.93
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	12200000	12300000	2562.57
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	12300000	12400000	1204.56
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	12400000	12500000	1754.8
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	12500000	12600000	92.3575
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	12600000	12700000	400.366
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	12700000	12800000	39849.8
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	12800000	12900000	40585.7
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	12900000	13000000	39775
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	13000000	13100000	27925.8
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	13100000	13200000	9.11625
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	13200000	13300000	15.8165
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	13300000	13400000	5.71955
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	13400000	13500000	2.106
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	13500000	13600000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	13600000	13700000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	13700000	13800000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	13800000	13900000	9.19988
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	13900000	14000000	152.521
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	14000000	14100000	164.325
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	14100000	14200000	106.723
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	14200000	14300000	8255.68
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	14300000	14400000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	14400000	14500000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	14500000	14600000	351.225
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	14600000	14700000	807.828
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	14700000	14800000	159.513
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	14800000	14900000	104859
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	14900000	15000000	120.403
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	15000000	15100000	122.992
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	15100000	15200000	7.23465
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	15200000	15300000	132069
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	15300000	15400000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	15400000	15500000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	15500000	15600000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	15600000	15700000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	15700000	15800000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	15800000	15900000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	15900000	16000000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	16000000	16100000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	16100000	16200000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	16200000	16300000	10.7711
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	16300000	16400000	3603.16
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	16400000	16500000	2977.13
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	16500000	16600000	3926.79
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	16600000	16700000	3868.16
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	16700000	16800000	3796.74
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	16800000	16900000	3275.66
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	16900000	17000000	2798.78
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	17000000	17100000	3918.6
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	17100000	17200000	2223.32
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	17200000	17300000	3353.7
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	17300000	17400000	3371.37
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	17400000	17500000	201.644
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	17500000	17600000	184.701
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	17600000	17700000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	17700000	17800000	1.01026
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	17800000	17900000	1.80705
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	17900000	18000000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	18000000	18100000	1
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	18100000	18200000	16.4326
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	18200000	18300000	1433.13
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	18300000	18400000	1033.99
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	18400000	18500000	982.846
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	18500000	18600000	468.072
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	18600000	18700000	679.97
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	18700000	18800000	215.162
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	18800000	18900000	332.427
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	18900000	19000000	320.088
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	19000000	19100000	685.425
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	19100000	19200000	854.483
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	19200000	19300000	73.7443
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	19300000	19400000	56.1236
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	19400000	19500000	108.207
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	19500000	19600000	81.0088
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	19600000	19700000	86.7206
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	19700000	19800000	172.193
AW_365336#REF#ScYP8k369HRSCAF175_RagTag	19800000	19861348	182862
AW_365336#REF#ScYP8k3234HRSCAF357_RagTag	0	100000	4144.84
AW_365336#REF#ScYP8k3234HRSCAF357_RagTag	100000	138510	13178.5
AW_365336#REF#scaffold_343	0	100000	1373.47
AW_365336#REF#scaffold_343	100000	173589	443.232
AW_365336#REF#scaffold_370	0	100000	835.422
AW_365336#REF#scaffold_370	100000	148769	713.624
AW_365336#REF#ScYP8k327HRSCAF123_RagTag	0	100000	1714.28
AW_365336#REF#ScYP8k327HRSCAF123_RagTag	100000	124756	510.97
AW_365336#REF#scaffold_735	0	45573	1.99974
AW_365336#REF#scaffold_875	0	31341	1.99997
AW_365336#REF#scaffold_778	0	39248	1.9998
AW_365336#REF#scaffold_615	0	64723	1.99985
AW_365336#REF#scaffold_667	0	55427	1.99995
AW_365336#REF#ScYP8k329HRSCAF128_RagTag	0	42779	1.99766
AW_365336#REF#scaffold_628	0	61472	2.19145
AW_365336#REF#ScYP8k379HRSCAF185_RagTag	0	60573	4.0126
AW_365336#REF#ScYP8k356HRSCAF162_RagTag	0	65139	1.99845
AW_365336#REF#scaffold_721	0	47497	1.99992
AW_365336#REF#scaffold_737	0	45296	1.99907
AW_365336#REF#ScYP8k3543HRSCAF680_RagTag	0	28978	2
AW_365336#REF#scaffold_580	0	71038	1.99996
AW_365336#REF#scaffold_618	0	62890	847959
AW_365336#REF#scaffold_578	0	71302	1.99997
AW_365336#REF#ScYP8k317HRSCAF108_RagTag	0	43492	3.2443
AW_365336#REF#scaffold_885	0	30768	2
AW_365336#REF#scaffold_866	0	31666	2.43112
AW_365336#REF#scaffold_560	0	74305	1.99937
AW_365336#REF#scaffold_600	0	66940	1.01366e+06
AW_365336#REF#scaffold_962	0	22768	1.99974
AW_365336#REF#scaffold_878	0	31249	3.06106
AW_365336#REF#scaffold_684	0	52347	533053
AW_365336#REF#ScYP8k3186HRSCAF306_RagTag	0	40941	1.99983
AW_365336#REF#scaffold_966	0	22538	2
AW_365336#REF#scaffold_664	0	55742	1.65055
AW_365336#REF#ScYP8k3263HRSCAF389_RagTag	0	24590	1.99996
AW_365336#REF#scaffold_708	0	48848	839905
AW_365336#REF#scaffold_499	0	90490	1.24486e+06
AW_365336#REF#scaffold_478	0	99238	506564
AW_365336#REF#scaffold_546	0	76696	2.29425
AW_365336#REF#scaffold_531	0	82950	630782
AW_365336#REF#scaffold_548	0	76438	1.00209e+06
AW_365336#REF#scaffold_598	0	67570	1.05548e+06
AW_365336#REF#scaffold_489	0	93178	1.12802e+06
AW_365336#REF#scaffold_632	0	60753	988141
AW_365336#REF#scaffold_682	0	52648	2.99423
AW_365336#REF#scaffold_650	0	57543	1.02658e+06
AW_365336#REF#scaffold_703	0	49325	828208
AW_365336#REF#scaffold_659	0	56076	1.1951e+06
AW_365336#REF#scaffold_666	0	55559	1.00777e+06
AW_365336#REF#scaffold_718	0	48113	111.216
AW_365336#REF#scaffold_770	0	39897	815159
AW_365336#REF#scaffold_729	0	45998	1.21292e+06
AW_365336#REF#scaffold_761	0	41033	1.25151e+06
AW_365336#REF#scaffold_849	0	33010	2.7638
AW_365336#REF#scaffold_731	0	45976	1.21368e+06
AW_365336#REF#scaffold_776	0	39388	1.27783e+06
AW_365336#REF#scaffold_838	0	33956	1.23702e+06
AW_365336#REF#scaffold_759	0	41184	2.88571
AW_365336#REF#scaffold_755	0	41468	1.99846
AW_365336#REF#scaffold_922	0	26120	2.04108
AW_365336#REF#scaffold_545	0	77107	535184
AW_365336#REF#ScYP8k3554HRSCAF692_RagTag	0	21767	2
AW_365336#REF#scaffold_552	0	75303	67.6503
AW_365336#REF#scaffold_909	0	27758	2
AW_365336#REF#scaffold_493	0	92266	310205
AW_365336#REF#scaffold_634	0	60452	1.02042e+06
AW_365336#REF#scaffold_757	0	41425	698846
AW_365336#REF#scaffold_617	0	63000	1.26293e+06
AW_365336#REF#scaffold_572	0	71704	1.75722
AW_365336#REF#scaffold_613	0	64785	522016
AW_365336#REF#scaffold_824	0	34988	1.99228
AW_365336#REF#scaffold_706	0	49103	874402
AW_365336#REF#scaffold_503	0	89423	1.15789e+06
AW_365336#REF#scaffold_831	0	34223	1.99784
AW_365336#REF#scaffold_688	0	51909	6.12173
AW_365336#REF#scaffold_441	0	100000	960584
AW_365336#REF#scaffold_441	100000	114489	2.99834
AW_365336#REF#scaffold_800	0	37347	1.99858
AW_365336#REF#scaffold_630	0	60937	975022
AW_365336#REF#scaffold_988	0	20252	1.99674
AW_365336#REF#scaffold_774	0	39414	934993
AW_365336#REF#scaffold_723	0	46876	1.17093e+06
AW_365336#REF#scaffold_859	0	32280	1.23614e+06
AW_365336#REF#scaffold_912	0	27528	3.4126
AW_365336#REF#ScYP8k3438HRSCAF572_RagTag	0	31373	2
AW_365336#REF#scaffold_791	0	38031	35.0832
AW_365336#REF#scaffold_788	0	38446	1.99997
AW_365336#REF#scaffold_828	0	34724	1.06639e+06
AW_365336#REF#scaffold_916	0	26861	1.26e+06
AW_365336#REF#scaffold_855	0	32636	1.2763e+06
AW_365336#REF#scaffold_692	0	51577	175.509
AW_365336#REF#scaffold_629	0	61000	820489
AW_365336#REF#scaffold_854	0	32656	1.99954
AW_365336#REF#scaffold_743	0	44160	1.24987e+06
AW_365336#REF#scaffold_1020	0	4000	2
