chrom_communities/allbird_community.10.fa.fai 	 AW_365337#hap2 	 67527464
chrom_communities/allbird_community.10.fa.fai 	 AW_366488#hap1 	 71704054
chrom_communities/allbird_community.10.fa.fai 	 AW_366488#hap2 	 76030291
chrom_communities/allbird_community.10.fa.fai 	 AW_366490#hap1 	 68156821
chrom_communities/allbird_community.10.fa.fai 	 AW_366490#hap2 	 77663029
chrom_communities/allbird_community.10.fa.fai 	 AW_366497#hap1 	 70597437
chrom_communities/allbird_community.10.fa.fai 	 AW_366498#hap1 	 64019146
chrom_communities/allbird_community.10.fa.fai 	 AW_366499#hap1 	 70669677
chrom_communities/allbird_community.10.fa.fai 	 AW_365336#REF 	 67021753
chrom_communities/allbird_community.10.fa.fai 	 AW_365327#hap1 	 69182743
chrom_communities/allbird_community.10.fa.fai 	 AW_365327#hap2 	 73175998
chrom_communities/allbird_community.10.fa.fai 	 AW_365335#hap1 	 74754408
chrom_communities/allbird_community.10.fa.fai 	 AW_365335#hap2 	 80087970
chrom_communities/allbird_community.10.fa.fai 	 AW_365336#hap1 	 76572666
chrom_communities/allbird_community.10.fa.fai 	 AW_365336#hap2 	 78033232
chrom_communities/allbird_community.10.fa.fai 	 AW_365338#hap1 	 74715524
chrom_communities/allbird_community.10.fa.fai 	 AW_365338#hap2 	 70514031
chrom_communities/allbird_community.10.fa.fai 	 AW_365339#hap1 	 70028802
chrom_communities/allbird_community.10.fa.fai 	 AW_365339#hap2 	 83147586
chrom_communities/allbird_community.10.fa.fai 	 AW_366487#hap2 	 70615730
chrom_communities/allbird_community.10.fa.fai 	 AW_366493#hap1 	 78399529
chrom_communities/allbird_community.10.fa.fai 	 AW_366493#hap2 	 69458095
chrom_communities/allbird_community.10.fa.fai 	 AW_366494#hap1 	 71760988
chrom_communities/allbird_community.10.fa.fai 	 AW_366494#hap2 	 75771293
chrom_communities/allbird_community.10.fa.fai 	 AW_366497#hap2 	 76701521
chrom_communities/allbird_community.10.fa.fai 	 AW_365326#hap1 	 71254203
chrom_communities/allbird_community.10.fa.fai 	 AI_1363_74536#hap2 	 32908311
chrom_communities/allbird_community.10.fa.fai 	 AI_1363_74537#hap1 	 30782611
chrom_communities/allbird_community.10.fa.fai 	 AI_1363_74537#hap2 	 32699680
chrom_communities/allbird_community.10.fa.fai 	 AI_1363_74539#hap1 	 29723941
chrom_communities/allbird_community.10.fa.fai 	 AI_1363_74539#hap2 	 34512443
chrom_communities/allbird_community.10.fa.fai 	 AI_1363_74544#hap1 	 26418778
chrom_communities/allbird_community.10.fa.fai 	 AI_1363_74563#hap1 	 29603196
chrom_communities/allbird_community.10.fa.fai 	 AI_1363_74565#hap2 	 28541589
chrom_communities/allbird_community.10.fa.fai 	 AI_1603_79174#hap1 	 33138090
chrom_communities/allbird_community.10.fa.fai 	 AI_1603_79203#hap1 	 28479192
chrom_communities/allbird_community.10.fa.fai 	 AI_1603_79203#hap2 	 32837292
chrom_communities/allbird_community.10.fa.fai 	 AI_1603_79218#hap1 	 26827522
chrom_communities/allbird_community.10.fa.fai 	 AI_1603_79218#hap2 	 32549125
chrom_communities/allbird_community.10.fa.fai 	 AI_1603_79232#hap1 	 28632441
chrom_communities/allbird_community.10.fa.fai 	 AI_1603_79232#hap2 	 30363185
chrom_communities/allbird_community.10.fa.fai 	 AI_1603_79302#hap1 	 34574047
chrom_communities/allbird_community.10.fa.fai 	 AI_1603_79302#hap2 	 29228513
chrom_communities/allbird_community.10.fa.fai 	 AI_1603_79315#hap1 	 27239961
chrom_communities/allbird_community.10.fa.fai 	 AI_1603_79315#hap2 	 32833084
chrom_communities/allbird_community.10.fa.fai 	 AI_1703_64680#hap1 	 26279584
chrom_communities/allbird_community.10.fa.fai 	 AI_1703_64680#hap2 	 34395111
chrom_communities/allbird_community.10.fa.fai 	 AI_1833_00513#hap1 	 27951396
chrom_communities/allbird_community.10.fa.fai 	 AI_1833_00513#hap2 	 31802118
chrom_communities/allbird_community.10.fa.fai 	 AI_1833_00687#hap2 	 31073380
chrom_communities/allbird_community.10.fa.fai 	 AI_1363_74544#hap2 	 29573898
chrom_communities/allbird_community.10.fa.fai 	 AI_1363_74565#hap1 	 29518540
chrom_communities/allbird_community.10.fa.fai 	 AI_1603_79174#hap2 	 29047698
chrom_communities/allbird_community.10.fa.fai 	 AI_1833_00687#hap1 	 28321859
chrom_communities/allbird_community.10.fa.fai 	 CY_8788#hap1 	 4261412
chrom_communities/allbird_community.10.fa.fai 	 CY_8788#hap2 	 3441765
chrom_communities/allbird_community.10.fa.fai 	 AI_1363_74563#hap2 	 30144461
chrom_communities/allbird_community.10.fa.fai 	 AI_1363_74536#hap1 	 26076288
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_10702#hap2 	 7398721
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_20930#hap1 	 8399263
chrom_communities/allbird_community.11.fa.fai 	 AC_1603_72852#hap1 	 8472863
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_10093#hap1 	 8515117
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_10717#hap2 	 8507477
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_10831#hap1 	 9059927
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_10831#hap2 	 8781174
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_20908#hap1 	 8844022
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_20934#hap2 	 9397912
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_20946#hap1 	 8636797
chrom_communities/allbird_community.11.fa.fai 	 AW_365327#hap1 	 8357519
chrom_communities/allbird_community.11.fa.fai 	 AW_366494#hap1 	 7833023
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_10752#hap2 	 7538106
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_20954#hap1 	 7571193
chrom_communities/allbird_community.11.fa.fai 	 AW_365338#hap2 	 10103251
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_20930#hap2 	 7265923
chrom_communities/allbird_community.11.fa.fai 	 AW_365327#hap2 	 8431372
chrom_communities/allbird_community.11.fa.fai 	 AW_365335#hap1 	 7097078
chrom_communities/allbird_community.11.fa.fai 	 AC_1713_89780#hap1 	 7609414
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_10717#hap1 	 7605021
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_20970#hap1 	 7663619
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_10702#hap1 	 8155722
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_20908#hap2 	 7634671
chrom_communities/allbird_community.11.fa.fai 	 AW_365338#hap1 	 8136082
chrom_communities/allbird_community.11.fa.fai 	 AW_365337#hap1 	 7824404
chrom_communities/allbird_community.11.fa.fai 	 AW_365326#hap2 	 7701223
chrom_communities/allbird_community.11.fa.fai 	 AC_1603_72852#hap2 	 7370955
chrom_communities/allbird_community.11.fa.fai 	 AC_1713_89780#hap2 	 7135349
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_10093#hap2 	 6607098
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_20946#hap2 	 7542461
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_20970#hap2 	 7312973
chrom_communities/allbird_community.11.fa.fai 	 AW_365326#hap1 	 7212756
chrom_communities/allbird_community.11.fa.fai 	 AW_365336#hap1 	 7555355
chrom_communities/allbird_community.11.fa.fai 	 AW_365336#hap2 	 7430771
chrom_communities/allbird_community.11.fa.fai 	 AW_365339#hap1 	 7361009
chrom_communities/allbird_community.11.fa.fai 	 AW_366487#hap2 	 7775336
chrom_communities/allbird_community.11.fa.fai 	 AW_366493#hap2 	 7601083
chrom_communities/allbird_community.11.fa.fai 	 AW_366497#hap1 	 7447816
chrom_communities/allbird_community.11.fa.fai 	 AW_366499#hap2 	 7267407
chrom_communities/allbird_community.11.fa.fai 	 AI_1363_74565#hap1 	 7681259
chrom_communities/allbird_community.11.fa.fai 	 AI_1363_74565#hap2 	 7562843
chrom_communities/allbird_community.11.fa.fai 	 AC_1603_72872#hap1 	 7812008
chrom_communities/allbird_community.11.fa.fai 	 AI_1363_74536#hap1 	 7389586
chrom_communities/allbird_community.11.fa.fai 	 AI_1363_74537#hap2 	 7400844
chrom_communities/allbird_community.11.fa.fai 	 AI_1363_74539#hap2 	 8230430
chrom_communities/allbird_community.11.fa.fai 	 AI_1363_74563#hap1 	 7422149
chrom_communities/allbird_community.11.fa.fai 	 AI_1603_79203#hap2 	 7889275
chrom_communities/allbird_community.11.fa.fai 	 AI_1603_79218#hap2 	 7623214
chrom_communities/allbird_community.11.fa.fai 	 AI_1603_79302#hap2 	 7455434
chrom_communities/allbird_community.11.fa.fai 	 AI_1833_00687#hap1 	 7633037
chrom_communities/allbird_community.11.fa.fai 	 AW_366487#hap1 	 7699850
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_10752#hap1 	 7261502
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_20934#hap1 	 6546439
chrom_communities/allbird_community.11.fa.fai 	 AC_1873_20954#hap2 	 7001822
chrom_communities/allbird_community.11.fa.fai 	 AW_365335#hap2 	 7110240
chrom_communities/allbird_community.11.fa.fai 	 AW_366488#hap2 	 7076511
chrom_communities/allbird_community.11.fa.fai 	 AW_366490#hap1 	 7043146
chrom_communities/allbird_community.11.fa.fai 	 AW_366493#hap1 	 8199470
chrom_communities/allbird_community.11.fa.fai 	 AW_366494#hap2 	 7391045
chrom_communities/allbird_community.11.fa.fai 	 AW_366498#hap1 	 7738594
chrom_communities/allbird_community.11.fa.fai 	 AW_366499#hap1 	 7793154
chrom_communities/allbird_community.11.fa.fai 	 CY_8788#hap2 	 6965476
chrom_communities/allbird_community.11.fa.fai 	 AW_365336#REF 	 6991000
chrom_communities/allbird_community.11.fa.fai 	 AC_1603_72872#hap2 	 7949827
chrom_communities/allbird_community.11.fa.fai 	 AI_1363_74537#hap1 	 6851674
chrom_communities/allbird_community.11.fa.fai 	 AI_1603_79203#hap1 	 7093745
chrom_communities/allbird_community.11.fa.fai 	 AI_1603_79218#hap1 	 5897451
chrom_communities/allbird_community.11.fa.fai 	 AI_1603_79232#hap2 	 7982230
chrom_communities/allbird_community.11.fa.fai 	 AI_1703_64680#hap1 	 7173015
chrom_communities/allbird_community.11.fa.fai 	 AI_1833_00513#hap1 	 6989408
chrom_communities/allbird_community.11.fa.fai 	 AI_1363_74539#hap1 	 6991985
chrom_communities/allbird_community.11.fa.fai 	 AI_1363_74544#hap2 	 6971388
chrom_communities/allbird_community.11.fa.fai 	 AI_1603_79174#hap1 	 7143164
chrom_communities/allbird_community.11.fa.fai 	 AI_1603_79174#hap2 	 7005952
chrom_communities/allbird_community.11.fa.fai 	 AI_1603_79232#hap1 	 6874845
chrom_communities/allbird_community.11.fa.fai 	 AI_1603_79315#hap1 	 7151138
chrom_communities/allbird_community.11.fa.fai 	 AI_1603_79315#hap2 	 6346788
chrom_communities/allbird_community.11.fa.fai 	 AI_1703_64680#hap2 	 6489229
chrom_communities/allbird_community.11.fa.fai 	 AW_365337#hap2 	 7100082
chrom_communities/allbird_community.11.fa.fai 	 AW_365339#hap2 	 7300673
chrom_communities/allbird_community.11.fa.fai 	 AW_366488#hap1 	 7081236
chrom_communities/allbird_community.11.fa.fai 	 AW_366490#hap2 	 7253079
chrom_communities/allbird_community.11.fa.fai 	 AW_366497#hap2 	 7296224
chrom_communities/allbird_community.11.fa.fai 	 AW_366498#hap2 	 7056060
chrom_communities/allbird_community.11.fa.fai 	 CY_8788#hap1 	 6898130
chrom_communities/allbird_community.11.fa.fai 	 AI_1363_74544#hap1 	 4419042
chrom_communities/allbird_community.11.fa.fai 	 AI_1833_00687#hap2 	 5449124
chrom_communities/allbird_community.11.fa.fai 	 AI_1363_74536#hap2 	 5694996
chrom_communities/allbird_community.11.fa.fai 	 AI_1363_74563#hap2 	 5396639
chrom_communities/allbird_community.11.fa.fai 	 AI_1603_79302#hap1 	 5333720
chrom_communities/allbird_community.11.fa.fai 	 AI_1833_00513#hap2 	 5854491
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_20954#hap2 	 5076287
chrom_communities/allbird_community.13.fa.fai 	 AC_1603_72852#hap1 	 4465586
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_10717#hap2 	 4639654
chrom_communities/allbird_community.13.fa.fai 	 AI_1363_74537#hap1 	 3990046
chrom_communities/allbird_community.13.fa.fai 	 AI_1363_74537#hap2 	 3762171
chrom_communities/allbird_community.13.fa.fai 	 AW_366498#hap1 	 4748964
chrom_communities/allbird_community.13.fa.fai 	 AW_365336#REF 	 4392394
chrom_communities/allbird_community.13.fa.fai 	 AC_1713_89780#hap2 	 4594522
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_10702#hap1 	 4329943
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_10702#hap2 	 4629394
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_10717#hap1 	 3686877
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_10752#hap1 	 4746218
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_10752#hap2 	 4729288
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_10831#hap1 	 5118500
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_20908#hap1 	 4552286
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_20908#hap2 	 4471943
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_20930#hap2 	 4552911
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_20934#hap1 	 4579496
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_20934#hap2 	 4607507
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_20946#hap1 	 5142114
chrom_communities/allbird_community.13.fa.fai 	 AI_1363_74539#hap1 	 3890359
chrom_communities/allbird_community.13.fa.fai 	 AI_1363_74563#hap2 	 2892901
chrom_communities/allbird_community.13.fa.fai 	 AI_1603_79174#hap2 	 3764856
chrom_communities/allbird_community.13.fa.fai 	 AI_1603_79203#hap2 	 3786919
chrom_communities/allbird_community.13.fa.fai 	 AI_1703_64680#hap1 	 3500100
chrom_communities/allbird_community.13.fa.fai 	 AI_1703_64680#hap2 	 3713050
chrom_communities/allbird_community.13.fa.fai 	 AI_1833_00513#hap1 	 3418549
chrom_communities/allbird_community.13.fa.fai 	 AI_1833_00513#hap2 	 2982871
chrom_communities/allbird_community.13.fa.fai 	 AW_365326#hap1 	 4276411
chrom_communities/allbird_community.13.fa.fai 	 AW_365327#hap1 	 4369151
chrom_communities/allbird_community.13.fa.fai 	 AW_365336#hap1 	 3767851
chrom_communities/allbird_community.13.fa.fai 	 AW_365336#hap2 	 4100950
chrom_communities/allbird_community.13.fa.fai 	 AW_365338#hap1 	 4412444
chrom_communities/allbird_community.13.fa.fai 	 AW_365338#hap2 	 3652886
chrom_communities/allbird_community.13.fa.fai 	 AW_366488#hap2 	 3752526
chrom_communities/allbird_community.13.fa.fai 	 AW_366490#hap1 	 4785296
chrom_communities/allbird_community.13.fa.fai 	 AW_366490#hap2 	 4319754
chrom_communities/allbird_community.13.fa.fai 	 AW_366493#hap1 	 4070705
chrom_communities/allbird_community.13.fa.fai 	 AW_366498#hap2 	 3877551
chrom_communities/allbird_community.13.fa.fai 	 AW_366499#hap2 	 3608507
chrom_communities/allbird_community.13.fa.fai 	 AW_366487#hap1 	 4330384
chrom_communities/allbird_community.13.fa.fai 	 AW_366487#hap2 	 5888267
chrom_communities/allbird_community.13.fa.fai 	 AC_1713_89780#hap1 	 4771796
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_20930#hap1 	 4550678
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_20946#hap2 	 4513801
chrom_communities/allbird_community.13.fa.fai 	 AW_365327#hap2 	 5439830
chrom_communities/allbird_community.13.fa.fai 	 AW_366499#hap1 	 4605429
chrom_communities/allbird_community.13.fa.fai 	 AC_1603_72872#hap1 	 4607780
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_10093#hap1 	 4288401
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_10093#hap2 	 3918404
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_10831#hap2 	 4588520
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_20954#hap1 	 3997561
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_20970#hap1 	 4052361
chrom_communities/allbird_community.13.fa.fai 	 AI_1603_79232#hap1 	 3971318
chrom_communities/allbird_community.13.fa.fai 	 AI_1603_79232#hap2 	 3517880
chrom_communities/allbird_community.13.fa.fai 	 AI_1603_79302#hap1 	 3740078
chrom_communities/allbird_community.13.fa.fai 	 AI_1603_79315#hap1 	 3845077
chrom_communities/allbird_community.13.fa.fai 	 AI_1603_79315#hap2 	 3199856
chrom_communities/allbird_community.13.fa.fai 	 AI_1833_00687#hap1 	 2788988
chrom_communities/allbird_community.13.fa.fai 	 AW_365326#hap2 	 3331158
chrom_communities/allbird_community.13.fa.fai 	 AW_365337#hap1 	 4503136
chrom_communities/allbird_community.13.fa.fai 	 AW_365339#hap1 	 4290910
chrom_communities/allbird_community.13.fa.fai 	 AW_365339#hap2 	 4400438
chrom_communities/allbird_community.13.fa.fai 	 AW_366488#hap1 	 4065161
chrom_communities/allbird_community.13.fa.fai 	 AW_366497#hap1 	 3941485
chrom_communities/allbird_community.13.fa.fai 	 AW_366497#hap2 	 3849980
chrom_communities/allbird_community.13.fa.fai 	 AC_1873_20970#hap2 	 6034254
chrom_communities/allbird_community.13.fa.fai 	 AC_1603_72852#hap2 	 4511089
chrom_communities/allbird_community.13.fa.fai 	 AC_1603_72872#hap2 	 3596731
chrom_communities/allbird_community.13.fa.fai 	 AI_1363_74536#hap1 	 3836895
chrom_communities/allbird_community.13.fa.fai 	 AI_1363_74536#hap2 	 3233054
chrom_communities/allbird_community.13.fa.fai 	 AI_1363_74539#hap2 	 3029008
chrom_communities/allbird_community.13.fa.fai 	 AI_1363_74563#hap1 	 3982492
chrom_communities/allbird_community.13.fa.fai 	 AI_1363_74565#hap1 	 3660413
chrom_communities/allbird_community.13.fa.fai 	 AI_1363_74565#hap2 	 3318114
chrom_communities/allbird_community.13.fa.fai 	 AW_366493#hap2 	 3385363
chrom_communities/allbird_community.13.fa.fai 	 AW_366494#hap1 	 4119450
chrom_communities/allbird_community.13.fa.fai 	 AW_366494#hap2 	 3945043
chrom_communities/allbird_community.13.fa.fai 	 AI_1603_79174#hap1 	 3073154
chrom_communities/allbird_community.13.fa.fai 	 AI_1603_79302#hap2 	 3677822
chrom_communities/allbird_community.13.fa.fai 	 AI_1603_79203#hap1 	 3794234
chrom_communities/allbird_community.13.fa.fai 	 AI_1603_79218#hap1 	 3147099
chrom_communities/allbird_community.13.fa.fai 	 AI_1603_79218#hap2 	 3313212
chrom_communities/allbird_community.13.fa.fai 	 AW_365335#hap1 	 3802425
chrom_communities/allbird_community.13.fa.fai 	 AW_365335#hap2 	 3778050
chrom_communities/allbird_community.13.fa.fai 	 AI_1833_00687#hap2 	 3109139
chrom_communities/allbird_community.13.fa.fai 	 CY_8788#hap1 	 3749566
chrom_communities/allbird_community.13.fa.fai 	 CY_8788#hap2 	 3254298
chrom_communities/allbird_community.13.fa.fai 	 AW_365337#hap2 	 3235719
chrom_communities/allbird_community.13.fa.fai 	 AI_1363_74544#hap1 	 3727555
chrom_communities/allbird_community.13.fa.fai 	 AI_1363_74544#hap2 	 2390222
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_20970#hap1 	 14443926
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_10702#hap2 	 18371133
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_10702#hap1 	 17047476
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_10093#hap1 	 14544858
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_20970#hap2 	 15082005
chrom_communities/allbird_community.14.fa.fai 	 AC_1603_72852#hap1 	 13662800
chrom_communities/allbird_community.14.fa.fai 	 AC_1603_72852#hap2 	 13729782
chrom_communities/allbird_community.14.fa.fai 	 AC_1603_72872#hap1 	 14264402
chrom_communities/allbird_community.14.fa.fai 	 AC_1603_72872#hap2 	 13347944
chrom_communities/allbird_community.14.fa.fai 	 AC_1713_89780#hap1 	 14143194
chrom_communities/allbird_community.14.fa.fai 	 AC_1713_89780#hap2 	 13535553
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_10093#hap2 	 12043639
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_10717#hap1 	 13169568
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_10717#hap2 	 13766690
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_10752#hap1 	 14375521
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_10752#hap2 	 13952385
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_10831#hap1 	 14646110
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_10831#hap2 	 13923747
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_20908#hap1 	 13543014
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_20908#hap2 	 14311058
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_20930#hap1 	 12614021
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_20930#hap2 	 14741253
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_20934#hap1 	 12898454
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_20934#hap2 	 17144351
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_20946#hap1 	 13997113
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_20946#hap2 	 14385920
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_20954#hap1 	 12873205
chrom_communities/allbird_community.14.fa.fai 	 AC_1873_20954#hap2 	 13480896
chrom_communities/allbird_community.14.fa.fai 	 AI_1363_74536#hap2 	 13079271
chrom_communities/allbird_community.14.fa.fai 	 AI_1363_74537#hap1 	 13364260
chrom_communities/allbird_community.14.fa.fai 	 AI_1363_74537#hap2 	 13243797
chrom_communities/allbird_community.14.fa.fai 	 AI_1363_74539#hap2 	 13571407
chrom_communities/allbird_community.14.fa.fai 	 AI_1363_74544#hap2 	 11931161
chrom_communities/allbird_community.14.fa.fai 	 AI_1363_74563#hap1 	 13722323
chrom_communities/allbird_community.14.fa.fai 	 AI_1363_74565#hap1 	 12541341
chrom_communities/allbird_community.14.fa.fai 	 AI_1603_79174#hap1 	 13602751
chrom_communities/allbird_community.14.fa.fai 	 AI_1603_79203#hap1 	 13708055
chrom_communities/allbird_community.14.fa.fai 	 AI_1603_79203#hap2 	 12166567
chrom_communities/allbird_community.14.fa.fai 	 AI_1603_79218#hap1 	 12789937
chrom_communities/allbird_community.14.fa.fai 	 AI_1603_79218#hap2 	 12448518
chrom_communities/allbird_community.14.fa.fai 	 AI_1603_79232#hap1 	 13271212
chrom_communities/allbird_community.14.fa.fai 	 AI_1603_79302#hap1 	 9287675
chrom_communities/allbird_community.14.fa.fai 	 AI_1603_79302#hap2 	 13744944
chrom_communities/allbird_community.14.fa.fai 	 AI_1603_79315#hap2 	 13904500
chrom_communities/allbird_community.14.fa.fai 	 AI_1703_64680#hap2 	 12855582
chrom_communities/allbird_community.14.fa.fai 	 AI_1833_00513#hap1 	 12432935
chrom_communities/allbird_community.14.fa.fai 	 AI_1833_00687#hap1 	 11869069
chrom_communities/allbird_community.14.fa.fai 	 AI_1833_00687#hap2 	 12949869
chrom_communities/allbird_community.14.fa.fai 	 AW_365326#hap1 	 14156532
chrom_communities/allbird_community.14.fa.fai 	 AW_365326#hap2 	 14650344
chrom_communities/allbird_community.14.fa.fai 	 AW_365327#hap1 	 16029200
chrom_communities/allbird_community.14.fa.fai 	 AW_365327#hap2 	 18426573
chrom_communities/allbird_community.14.fa.fai 	 AW_365335#hap1 	 15286599
chrom_communities/allbird_community.14.fa.fai 	 AW_365335#hap2 	 15229369
chrom_communities/allbird_community.14.fa.fai 	 AW_365336#hap1 	 16862265
chrom_communities/allbird_community.14.fa.fai 	 AW_365336#hap2 	 17243637
chrom_communities/allbird_community.14.fa.fai 	 AW_365337#hap1 	 14794754
chrom_communities/allbird_community.14.fa.fai 	 AW_365338#hap1 	 14619313
chrom_communities/allbird_community.14.fa.fai 	 AW_365338#hap2 	 15556088
chrom_communities/allbird_community.14.fa.fai 	 AW_365339#hap1 	 15426688
chrom_communities/allbird_community.14.fa.fai 	 AW_366487#hap1 	 14668958
chrom_communities/allbird_community.14.fa.fai 	 AW_366487#hap2 	 15737679
chrom_communities/allbird_community.14.fa.fai 	 AW_366488#hap1 	 16272002
chrom_communities/allbird_community.14.fa.fai 	 AW_366488#hap2 	 14255948
chrom_communities/allbird_community.14.fa.fai 	 AW_366490#hap1 	 16837866
chrom_communities/allbird_community.14.fa.fai 	 AW_366490#hap2 	 14293904
chrom_communities/allbird_community.14.fa.fai 	 AW_366493#hap1 	 17176370
chrom_communities/allbird_community.14.fa.fai 	 AW_366493#hap2 	 14346378
